page_num, license_id, hospital_info
290,03748/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Nhi', '146 Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh']"
290,01279/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '494 Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP Hồ Chí Minh']"
291,04753/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nội thần kinh', '75A Đường số 2, khu phố 6, Phường Hiệp Bình Phước, Quận Thủ Đức, TP Hồ Chí Minh']"
291,02725/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '520 (số cũ: 2/4) Quang Trung, Phường 11, Quận Gò Vấp, TP Hồ Chí Minh']"
291,01772/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '56/309 Dã Tượng, Phường 10, Quận 8, TP Hồ Chí Minh']"
291,02943/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', '33 đường số 2, Phường 16, Quận Gò Vấp, TP Hồ Chí Minh']"
291,03303/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '26 Trần Nhân Tôn, Phường 2, Quận 10, TP Hồ Chí Minh']"
291,02163/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Mắt', '158 Lê Lai, Phường Bến Thành, Quận 1, TP Hồ Chí Minh']"
291,02040/SYT-GPHĐ,"['6', 'Phòng Khám chuyên khoa Nhi', '138 Lê Hoàng Phái, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh']"
291,05195/HCM-GPHĐ,"['3', 'Trạm Y tế Phường Tân Thành Quận Tân Phú', '44 Thống Nhất, Phường Tân Thành, Quận Tân Phú, TP Hồ Chí Minh']"
291,02470/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', 'Số 9 Đường số 1, KP 1, Phường Tân Tạo A , Quận Bình Tân, TP Hồ Chí Minh']"
291,00673/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '443/30 Lê Văn Sỹ, Phường 12, Quận 3, TP Hồ Chí Minh']"
292,04409/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '39A Huỳnh Tịnh Của, Phường 19, Quận Bình Thạnh, TP Hồ Chí Minh']"
292,03266/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '21 Lê Văn Lương, ấp 3, Xã Phước Kiểng, Huyện Nhà Bè, TP Hồ Chí Minh']"
292,04129/SYT-GPHĐ,"['8', 'phòng khám nội tổng hợp', '10 Quang Trung, Phường 11, Quận Gò Vấp, TP Hồ Chí Minh']"
292,04406/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '92 Vạn Kiếp, Phường 3, Quận Bình Thạnh, TP Hồ Chí Minh']"
292,01162/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Nhi', '8C Cư xá Đồng Tiến, Phường 14, Quận 10, TP Hồ Chí Minh']"
292,02935/SYT-GPHĐ,"['5', 'Phòng Chẩn trị Y học cổ truyền', '51 Ter Trần Hưng Đạo, Phường 6, Quận 5, TP Hồ Chí Minh']"
292,03407/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '27 Huỳnh Tịnh Của, Phường 8, Quận 3, TP Hồ Chí Minh']"
292,03166/HCM-GPHĐ,"['3', 'Phòng Chẩn trị Y học cổ truyền (thuộc Chi nhánh Công ty TNHH MTV Mỹ Đức Hòa)', '65A Triệu Quang Phục, Phường 10, Quận 5, TP Hồ Chí Minh']"
292,00490/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng hàm mặt', '286 Võ Văn Tần, Phường 5, Quận 3, TP Hồ Chí Minh']"
292,01175/SYT-GPHĐ,"['1', 'PHÒNG KHÁM NỘI TỔNG HỢP', '512 Bà Hạt, Phường 8, Quận 10, TP Hồ Chí Minh']"
293,02383/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '179 Nguyễn Bình, Ấp 2, Xã Phú Xuân, Huyện Nhà Bè, TP Hồ Chí Minh']"
293,02857/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Nhi', '65 Đường 130 - Cao Lỗ, Phường 4, Quận 8, TP Hồ Chí Minh']"
293,02381/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '492/1 Minh Phụng, Phường 9, Quận 11, TP Hồ Chí Minh']"
293,03349/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Sản Phụ khoa', '37 Lê Minh Xuân, Phường 7, Quận Tân Bình, TP Hồ Chí Minh']"
293,00388/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Nhi', '399/5 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP Hồ Chí Minh']"
293,04151/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '1020 Tỉnh lộ 15, Tổ 1, Ấp Thạnh An, Xã Trung An, Huyện Củ Chi, TP Hồ Chí Minh']"
293,03568/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '441/4 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP Hồ Chí Minh']"
293,02796/SYT-GPHĐ,"['7', 'Phòng Chẩn trị Y học cổ truyền', 'A14 Phạm Văn Đồng, Phường Linh Đông, Quận Thủ Đức, TP Hồ Chí Minh']"
293,00544/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt (thuộc Chi nhánh 2 Công ty TNHH Một thành viên Nha khoa thẩm mỹ Đại Nam)', '187B Lê Quang Định, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh']"
293,02377/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '51C/2 Độc Lập, Phường Tân Thành, Quận Tân Phú, TP Hồ Chí Minh']"
294,02649/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '2 Đường 702 - Hồng Bàng, Phường 1, Quận 11, TP Hồ Chí Minh']"
294,04195/SYT-GPHĐ,"['6', 'Phòng chẩn trị Y học cổ truyền', '1/4 Quang Trung, KP 5, T.T.Hốc Môn  , Huyện Hóc Môn, TP Hồ Chí Minh']"
294,01863/SYT-GPHĐ,"['7', 'Phòng chẩn trị y học cổ truyền', '246T Ấp 7, Xã Đông Thạnh , Huyện Hóc Môn, TP Hồ Chí Minh']"
294,04258/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Sản phụ khoa', 'O.60 Khu dân cư Him Lam Đường số 7, Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
294,00908/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '100 Phan Văn Trị, Phường 10, Quận Gò Vấp, TP Hồ Chí Minh']"
294,05005/SYT-GPHĐ,"['1', 'Phòng khám nội tổng hợp', '12A Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP Hồ Chí Minh']"
294,02977/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Sản Phụ khoa', '405/9 Trường Chinh, Phường 14, Quận Tân Bình, TP Hồ Chí Minh']"
294,04253/SYT-GPHĐ,"['10', 'phòng khám nội tổng hợp', '163/12/4 Tô Hiến Thành, Phường 13, Quận 10, TP Hồ Chí Minh']"
294,02794/SYT-GPHĐ,"['5', 'Phòng Chẩn trị Y học cổ truyền', 'Số 7 Đoàn Thị Điểm (số cũ: 215C/2 Phan Đăng Lưu), Phường 1, Quận Phú Nhuận, TP Hồ Chí Minh']"
294,05040/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '52 Cao Xuân Dục, Phường 13, Quận 8, TP Hồ Chí Minh']"
295,04194/SYT-GPHĐ,"['1', 'Phòng khám nội tổng hợp', '14 Tỉnh lộ 8, Tổ 7, KP2, T.T.Củ Chi , Huyện Củ Chi, TP Hồ Chí Minh']"
295,00807/SYT-GPHĐ,"['3', 'Cơ sở dịch vụ tiêm (chích), thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', '248 KP3 Quốc Lộ 1A, Phường Bình Hưng Hòa B , Quận Bình Tân, TP Hồ Chí Minh']"
295,00461/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '320A - 320D Phạm Hùng, Phường 5, Quận 8, TP Hồ Chí Minh']"
295,01799/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '2969 Phạm Thế Hiển, Phường 7, Quận 8, TP Hồ Chí Minh']"
295,03077/HCM-GPHĐ,"['7', 'PHÒNG KHÁM CHUYÊN KHOA THẨM MỸ (THUỘC CÔNG TY TNHH THẨM MỸ KHANG ANH)', '268 Lê Văn Khương, Phường Thới An, Quận 12, TP Hồ Chí Minh']"
295,03736/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '54 Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, TP Hồ Chí Minh']"
295,03714/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Tai Mũi Họng', '152/5 Nguyễn Ảnh Thủ, Xã Trung Chánh, Huyện Hóc Môn, TP Hồ Chí Minh']"
295,02915/SYT-GPHĐ,"['10', 'Cơ sở dịch vụ tiêm chích thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', '177/1 Tôn Thất Thuyết, Phường 15, Quận 4, TP Hồ Chí Minh']"
295,04426/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Sản phụ khoa thuộc Công ty TNHH Phòng khám Tiền Lân', '57/9 Ấp Tiền Lân, Xã Bà Điểm , Huyện Hóc Môn, TP Hồ Chí Minh']"
296,01798/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ thuộc Công ty TNHH Thẩm mỹ Nguyễn Khanh', '57 Bis Bùi Thị Xuân, Phường Bến Thành, Quận 1, TP Hồ Chí Minh']"
296,00912/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Da liễu', '47A Lê Bình, Phường 4, Quận Tân Bình, TP Hồ Chí Minh']"
296,03889/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '17 Đường số 25, KDC An Lạc - Bình Trị Đông, Phường Bình Trị Đông B , Quận Bình Tân, TP Hồ Chí Minh']"
296,03035/SYT-GPHĐ,"['7', 'Cơ sở dịch vụ tiêm chích thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', '137 Đặng Chất, Phường 2, Quận 8, TP Hồ Chí Minh']"
296,02501/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '136/17 Trần Văn Kỷ, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']"
296,02757/SYT-GPHĐ,"['4', 'Cơ sở dịch vụ tiêm chích thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', 'Tổ 5 Khu phố 5, T.T.Củ Chi , Huyện Củ Chi, TP Hồ Chí Minh']"
296,00385/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Nhi', '529 Khu phố 1 Trần Xuân Soạn, Phường Tân Kiểng, Quận 7, TP Hồ Chí Minh']"
296,01508/SYT-GPHĐ,"['2', 'Cơ sở dịch vụ tiêm chích thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', 'Tổ 8 Khu Phố 3, T.T.Củ Chi , Huyện Củ Chi, TP Hồ Chí Minh']"
296,03749/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '197 Điện Biên Phủ, Phường 6, Quận 3, TP Hồ Chí Minh']"
297,02614/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '14 Lê Quí Đôn, KP 4, Phường Bình Thọ, Quận Thủ Đức, TP Hồ Chí Minh']"
297,01183/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', '135/1 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TP Hồ Chí Minh']"
297,00585/SYT-GPHĐ,"['9', 'Cơ sở dịch vụ tiêm chích thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', '133 Đường 320 Bông Sao, Phường 5, Quận 8, TP Hồ Chí Minh']"
297,04468/SYT-GPHĐ,"['8', 'Phòng xét nghiệm', '227 đường 9A, khu Dân cư Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh']"
297,00144/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', 'Số 45/16 Hoàng Diệu 2, Phường Linh Trung, Quận Thủ Đức, TP Hồ Chí Minh']"
297,03268/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nhi', '1543 Tỉnh Lộ 10, Phường Tân Tạo A , Quận Bình Tân, TP Hồ Chí Minh']"
297,05093/SYT-GPHĐ,"['6', 'Trạm Y tế Phường 4 Quận 5', '53C Trần Phú, Phường 4, Quận 5, TP Hồ Chí Minh']"
297,01684/SYT-GPHĐ,"['4', 'PHÒNG KHÁM NỘI TỔNG HỢP', '556 Lê Văn Lương, Phường Tân Phong, Quận 7, TP Hồ Chí Minh']"
297,02858/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '811 Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, TP Hồ Chí Minh']"
298,05191/HCM-GPHĐ,"['10', 'Trạm Y tế Phường Phú Thọ Hòa Quận Tân Phú', '368-370 Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TP Hồ Chí Minh']"
298,00851/SYT-GPHĐ,"['8', 'Phòng khám Chẩn đoán hình ảnh', '142 Phan Văn Trị, Phường 12, Quận Bình Thạnh, TP Hồ Chí Minh']"
298,00660/HCM-GPHĐ,"['7', 'Nha Khoa Minh Thư', '53A Phan Huy Ích, Phường 15, Quận Tân Bình, TP Hồ Chí Minh']"
298,03734/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '129 Nguyên Hồng, Phường 11, Quận Bình Thạnh, TP Hồ Chí Minh']"
298,02840/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Sản Phụ khoa', '530 Minh Phụng, Phường 9, Quận 11, TP Hồ Chí Minh']"
298,02615/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '18B Đường 10, KP 3, Phường Trường Thọ, Quận Thủ Đức, TP Hồ Chí Minh']"
298,02664/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '01 Lương Văn Can, Phường 15, Quận 8, TP Hồ Chí Minh']"
298,03609/HCM-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '15 Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, TP Hồ Chí Minh']"
298,00449/HCM-GPHĐ,"['1', 'PHÒNG KHÁM ĐA KHOA THUỘC CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ KHANG MINH - TRUNG TÂM Y KHOA KỲ HÒA', '266A-268 Đường 3/2, Phường 12, Quận 10, TP Hồ Chí Minh']"
298,00280/SYT-GPHĐ,"['5', 'Phòng khám đa khoa thuộc Công ty TNHH Y khoa Hoàng Mỹ Sài Gòn', '50 Phan Huy Ích, Phường 15, Quận Tân Bình, TP Hồ Chí Minh']"
299,01066/SYT-GPHĐ,"['9', 'PHÒNG KHÁM NỘI TỔNG HỢP', '42/480B Lê Đức Thọ, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh']"
299,03708/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt thuộc Công ty TNHH Nha khoa Đông Nam', '411 Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP Hồ Chí Minh']"
299,01729/HCM-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '153 Lê Thị Riêng, Phường Bến Thành, Quận 1, TP Hồ Chí Minh']"
299,01819/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '626 Lạc Long Quân (số cũ: 16/2 Âu Cơ), Phường 9, Quận Tân Bình, TP Hồ Chí Minh']"
299,00094/SYT-GPHĐ,"['8', 'Phòng khám Nội tổng hợp', '217 Hàn Hải Nguyên, Phường 2, Quận 11, TP Hồ Chí Minh']"
299,01636/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', 'TK18/3 Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP Hồ Chí Minh']"
299,04317/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ Công ty TNHH Phẫu thuật thẩm mỹ Quốc tế VIP', '287A Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP Hồ Chí Minh']"
299,00390/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '265 Nguyễn Thiện Thuật, Phường 1, Quận 3, TP Hồ Chí Minh']"
299,00378/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '300 Điện Biên Phủ, Phường 7, Quận 3, TP Hồ Chí Minh']"
299,03451/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '170 Tân Phước, Phường 6, Quận 10, TP Hồ Chí Minh']"
300,00298/HCM-GPHĐ,"['9', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '2A Nguyễn Thiện Thuật, Phường 2, Quận 3, TP Hồ Chí Minh']"
300,02484/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nhi', 'G13 đường 3A, Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
300,00717/SYT-GPHĐ,"['6', 'Phòng chẩn trị y học cổ truyền', '1335 Tỉnh Lộ 10, Khu phố 3, Phường Tân Tạo A , Quận Bình Tân, TP Hồ Chí Minh']"
300,04279/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '163 Nơ Trang Long, Phường 12, Quận Bình Thạnh, TP Hồ Chí Minh']"
300,01900/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Nhi', '601/12 Lô A Cách Mạng Tháng Tám, Phường 15, Quận 10, TP Hồ Chí Minh']"
300,01745/SYT-GPHĐ,"['5', 'Phòng chẩn trị y học cổ truyền', '28 TA29, Tổ 4, KP 7, Phường Thới An, Quận 12, TP Hồ Chí Minh']"
300,03570/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '76/1 Võ Thị Sáu, Phường Tân Định, Quận 1, TP Hồ Chí Minh']"
300,01763/SYT-GPHĐ,"['3', 'Phòng chẩn trị Y học cổ truyền', '220 Phó Cơ Điều, Phường 6, Quận 11, TP Hồ Chí Minh']"
300,01667/HCM-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '50-52 Lạc Long Quân, Phường 3, Quận 11, TP Hồ Chí Minh']"
300,00913/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '107/7 Phạm Văn Hai, Phường 3, Quận Tân Bình, TP Hồ Chí Minh']"
301,00097/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Nhi', '55 Đường 36, KP2, Phường Bình Trị Đông B , Quận Bình Tân, TP Hồ Chí Minh']"
301,00773/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '115 Hoàng Diệu 2, Khu phố 3, Phường Linh Trung, Quận Thủ Đức, TP Hồ Chí Minh']"
301,00340/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Nhi', '362/2/6 Khu phố 1, Lê Văn Lương, Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
301,00156/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nhi', '120/22 Tôn Thất Hiệp, Phường 13, Quận 11, TP Hồ Chí Minh']"
301,01134/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Nhi', '689 Hưng Phú, Phường 9, Quận 8, TP Hồ Chí Minh']"
301,00876/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '442/1 Sư Vạn Hạnh, Phường 9, Quận 10, TP Hồ Chí Minh']"
301,03682/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '16/62-16/64 Nguyễn Thiện Thuật, Phường 2, Quận 3, TP Hồ Chí Minh']"
301,02281/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '16 Trần Quang Khải, Phường Tân Định, Quận 1, TP Hồ Chí Minh']"
301,02241/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '218B Lê Văn Thọ, Phường 11, Quận Gò Vấp, TP Hồ Chí Minh']"
301,02449/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '207-209 Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TP Hồ Chí Minh']"
302,01953/HCM-GPHĐ,"['7', 'Phòng khám chuyên khoa Nội thần kinh', '52 Tân Canh, Phường 1, Quận Tân Bình, TP Hồ Chí Minh']"
302,00637/SYT-GPHĐ,"['8', 'Phòng khám Nội tổng hợp', '549B Hậu Giang, Phường 11, Quận 6, TP Hồ Chí Minh']"
302,02486/SYT-GPHĐ,"['9', 'PHÒNG KHÁM CHUYÊN KHOA SẢN PHỤ KHOA', '84 Hoàng Diệu, Phường 12, Quận 4, TP Hồ Chí Minh']"
302,02918/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', '170 Rạch Bà Lớn, Ấp 5, Xã Phong Phú, Huyện Bình Chánh, TP Hồ Chí Minh']"
302,03179/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Nhi', '75 Nghĩa Phát, Phường 6, Quận Tân Bình, TP Hồ Chí Minh']"
302,03252/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Nhi', '19 Nguyễn Hữu Thoại, Phường 19, Quận Bình Thạnh, TP Hồ Chí Minh']"
302,01020/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Nhi', '113 Lạc Long Quân, Phường 1, Quận 11, TP Hồ Chí Minh']"
302,00583/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '55 Đường 1011 Phạm Thế Hiển, Phường 5, Quận 8, TP Hồ Chí Minh']"
302,03711/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt Chi nhánh Công ty TNHH Nha khoa Phú Thọ - Trung tâm Nha khoa Phú Mỹ', '535 Cách Mạng Tháng Tám, Phường 15, Quận 10, TP Hồ Chí Minh']"
302,02019/SYT-GPHĐ,"['2', 'Phòng Khám chuyên khoa Nhi', 'B4/8 Ấp 3, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh']"
303,03014/SYT-GPHĐ,"['2', '', '1/4D Ấp 2, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP Hồ Chí Minh']"
303,04639/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Nhi', '700 Hương lộ 2, KP4, Phường Bình Trị Đông A, Quận Bình Tân, TP Hồ Chí Minh']"
303,01008/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Nhi', '178 Lê Văn Thọ, Phường 11, Quận Gò Vấp, TP Hồ Chí Minh']"
303,03805/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '398 Lê Văn Sỹ, Phường 2, Quận Tân Bình, TP Hồ Chí Minh']"
303,03036/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '423A/42/19 Dương Bá Trạc, Phường 1, Quận 8, TP Hồ Chí Minh']"
303,00762/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', 'Số 110 Đề Thám, Phường Cầu Ông Lãnh, Quận 1, TP Hồ Chí Minh']"
303,01679/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Tai Mũi Họng', '29 Đường số 1, Phường Bình Thuận, Quận 7, TP Hồ Chí Minh']"
303,03338/SYT-GPHĐ,"['8', 'Phòng khám Nội tổng hợp', '16/1 Phan Văn Hớn, Ấp Tiền Lân, Xã Bà Điểm , Huyện Hóc Môn, TP Hồ Chí Minh']"
303,01476/SYT-GPHĐ,"['10', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '162 Nguyễn Phúc Nguyên (số cũ: 40/52A Nguyễn Thông), Phường 9, Quận 3, TP Hồ Chí Minh']"
304,02472/HCM-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', 'B03-P6 Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TP Hồ Chí Minh']"
304,04041/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Nhi', '41 Đường số 9, Phường 11, Quận 6, TP Hồ Chí Minh']"
304,00675/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Nhi', '165/1B Văn Thân, Phường 8, Quận 6, TP Hồ Chí Minh']"
304,01987/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '159/11B (số cũ: 159/25) Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, TP Hồ Chí Minh']"
304,02519/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '61B Bình Giã, Phường 13, Quận Tân Bình, TP Hồ Chí Minh']"
304,03283/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Sản Phụ khoa', 'A45 Đường 4A (khu tái định cư Him Lam), Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
304,01554/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Nhi', '581/26 Trường Chinh, Phường Tân Sơn Nhì, Quận Tân Phú, TP Hồ Chí Minh']"
304,00810/SYT-GPHĐ,"['10', 'PHÒNG KHÁM NỘI TỔNG HỢP', '16 Tây Sơn, Phường Tân Quý, Quận Tân Phú, TP Hồ Chí Minh']"
304,02471/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '92/2 Đường số 10, KP 7, Phường Bình Hưng Hòa B , Quận Bình Tân, TP Hồ Chí Minh']"
304,01354/HCM-GPHĐ,"['3', 'Bệnh viện Nhi Đồng 1', 'Số 341 Sư Vạn Hạnh, Phường 10, Quận 10, TP Hồ Chí Minh']"
305,05348/SYT-GPHĐ,"['7', 'Trạm Y tế Phường 9 Quận 8', '625A Hưng Phú, Phường 9, Quận 8, TP Hồ Chí Minh']"
305,02872/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Nhi', '214/15 Nguyễn Oanh, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh']"
305,01716/SYT-GPHĐ,"['9', 'Cơ sở dịch vụ tiêm (chích), thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', '3 Lô I Lý Chiêu Hoàng, Phường 10, Quận 6, TP Hồ Chí Minh']"
305,02648/SYT-GPHĐ,"['2', 'PHÒNG KHÁM CHUYÊN KHOA SẢN PHỤ KHOA', '781/A1 Lê Hồng Phong (nối dài), Phường 12, Quận 10, TP Hồ Chí Minh']"
305,01891/SYT-GPHĐ,"['3', 'Phòng khám Chẩn đoán hình ảnh', '47/6 Huỳnh Tấn Phát, KP 6, T.T.Nhà Bè , Huyện Nhà Bè, TP Hồ Chí Minh']"
305,04405/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng hàm mặt thuộc Công ty TNHH Nha khoa Thẩm mỹ AVA', '283/91 Cách Mạng Tháng Tám, Phường 12, Quận 10, TP Hồ Chí Minh']"
305,02547/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Nhi', '26 Lạc Long Quân, Phường 3, Quận 11, TP Hồ Chí Minh']"
305,01555/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Nhi', '92 Ỷ Lan, Phường Hiệp Tân, Quận Tân Phú, TP Hồ Chí Minh']"
