page_num, license_id, hospital_info
340,03713/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '84/26 Hòa Hưng, Phường 13, Quận 10, TP Hồ Chí Minh']"
341,01586/SYT-GPHĐ,"['3', 'Phòng khám Chẩn đoán hình ảnh', '204 Trường Chinh, Tổ 9, KP6, Phường Đông Hưng Thuận, Quận 12, TP Hồ Chí Minh']"
341,04763/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Nhi', '56 Huỳnh Đình Hai, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']"
343,02111/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '111 Âu Dương Lân, Phường 2, Quận 8, TP Hồ Chí Minh']"
343,04790/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng hàm mặt', '885 Hưng Phú, Phường 10, Quận 8, TP Hồ Chí Minh']"
344,00790/HCM-GPHĐ,"['4', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '202-204 Trường Chinh, Phường 13, Quận Tân Bình, TP Hồ Chí Minh']"
345,02409/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng hàm mặt thuộc Công ty TNHH Thương mại Nha khoa Hợp Nhất', '433/12 Sư Vạn Hạnh (nối dài), Phường 12, Quận 10, TP Hồ Chí Minh']"
346,03479/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '118/1 Bàu Cát 2, Phường 12, Quận Tân Bình, TP Hồ Chí Minh']"
346,03775/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '66/2C Đồng Tâm, Xã Trung Chánh, Huyện Hóc Môn, TP Hồ Chí Minh']"
347,05026/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '413A Trường Chinh, Phường 14, Quận Tân Bình, TP Hồ Chí Minh']"
349,02143/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '481 Lý Thái Tổ, Phường 9, Quận 10, TP Hồ Chí Minh']"
350,04152/SYT-GPHĐ,"['4', 'Phòng khám nội tổng hợp', '71 Phạm Hữu Chí, Phường 12, Quận 5, TP Hồ Chí Minh']"
352,03143/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '476 Âu Cơ, Phường 10, Quận Tân Bình, TP Hồ Chí Minh']"
352,00505/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Da liễu (thuộc Công ty cổ phần Phan Hoàng Mỹ)', '82 Đường số 23, Phường 11, Quận 6, TP Hồ Chí Minh']"
353,03418/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '212 Chợ Lớn, Phường 11, Quận 6, TP Hồ Chí Minh']"
354,05014/SYT-GPHĐ,"['4', 'Phòng chẩn trị y học cổ truyền', '78/9A Võ Thị Sáu, Phường Tân Định, Quận 1, TP Hồ Chí Minh']"
355,04018/SYT-GPHĐ,"['10', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Bình Tân', '166 Khu phố 26 Lê Văn Quới, Phường Bình Hưng Hòa A , Quận Bình Tân, TP Hồ Chí Minh']"
356,05150/SYT-GPHĐ,"['6', 'Trạm Y tế Phường 11 Quận Phú Nhuận', '43/12 Trần Hữu Trang, Phường 11, Quận Phú Nhuận, TP Hồ Chí Minh']"
357,02970/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '87 Huỳnh Đình Hai, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']"
358,02108/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Nhi', '398E Tùng Thiện Vương, Phường 13, Quận 8, TP Hồ Chí Minh']"
359,03272/SYT-GPHĐ,"['10', '', '699/2 Phạm Thế Hiển, Phường 4, Quận 8, TP.Hồ Chí Minh']"
360,03754/SYT-GPHĐ,"['4', 'Công ty TNHH Phòng khám đa khoa Thiên An', '69 Cao Thắng, Phường 3, Quận 3, TP.Hồ Chí Minh']"
360,02367/SYT-GPHĐ,"['8', 'Phòng khám Nội tổng hợp', '234/97 Phạm Phú Thứ, Phường 4, Quận 6, TP Hồ Chí Minh']"
361,03099/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Sản Phụ khoa', '724 KP 5, Tân Kỳ Tân Quý, Phường Bình Hưng Hòa , Quận Bình Tân, TP Hồ Chí Minh']"
362,01924/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '63 Nguyễn Thông, Phường 9, Quận 3, TP Hồ Chí Minh']"
362,01680/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản phụ khoa', '14 Ỷ Lan, Phường Hiệp Tân, Quận Tân Phú, TP Hồ Chí Minh']"
365,04911/SYT-GPHĐ,"['3', 'Công ty TNHH Phòng khám Gia Đình Thành phố Hồ Chí Minh', 'Tòa nhà Diamond Plaza, số 34 Lê Duẩn, Phường Bến Nghé, Quận 1, TP Hồ Chí Minh']"
367,01352/SYT-GPHĐ,"['4', 'Bệnh viện Quận 5', '642A Nguyễn Trãi, Phường 11, Quận 5, TP Hồ Chí Minh']"
367,02670/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '20 Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh']"
367,01463/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '16 Đường số 9, Phường 11, Quận 6, TP Hồ Chí Minh']"
369,03670/SYT-GPHĐ,"['8', 'PHÒNG CHẨN TRỊ Y HỌC CỔ TRUYỀN', '117 Chu Văn An, Phường 26, Quận Bình Thạnh, TP Hồ Chí Minh']"
372,02526/SYT-GPHĐ,"['7', 'phòng khám chuyên khoa răng hàm mặt', '1025 Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP Hồ Chí Minh']"
372,04130/SYT-GPHĐ,"['9', 'Phòng chẩn trị y học cổ truyền', '122/2B Nguyễn Ảnh Thủ, Ấp Trung Chánh 1, Xã Trung Chánh, Huyện Hóc Môn, TP Hồ Chí Minh']"
374,02240/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '118 Hồ Văn Tư, KP2, Phường Trường Thọ, Quận Thủ Đức, TP Hồ Chí Minh']"
374,03898/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Nhi', 'D6/62 Tân Hòa Đông, KP14, Phường Bình Trị Đông, Quận Bình Tân, TP Hồ Chí Minh']"
374,03074/SYT-GPHĐ,"['4', 'Phòng khám đa khoa thuộc DNTN Phòng khám đa khoa Anh Bảo', '169 Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP Hồ Chí Minh']"
375,01730/SYT-GPHĐ,"['3', '', '13 Cao Thắng, Phường 2, Quận 3, TP.Hồ Chí Minh']"
375,03665/SYT-GPHĐ,"['8', 'Phòng chẩn trị Y học cổ truyền', '14 Trần Hữu Trang, Phường 11, Quận Phú Nhuận, TP Hồ Chí Minh']"
376,04352/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt Công ty TNHH Một thành viên Nha khoa Vinh An', '438 Hoàng Văn Thụ, Phường 4, Quận Tân Bình, TP Hồ Chí Minh']"
378,04236/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '16N Nguyễn Thị Tần, Phường 2, Quận 8, TP Hồ Chí Minh']"
378,04475/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Tai Mũi Họng', '22 Phú Châu, Khu phố 4, Phường Tam Phú, Quận Thủ Đức, TP Hồ Chí Minh']"
380,05335/SYT-GPHĐ,"['3', 'Trạm Y tế Phường 3 Quận 3', '110 Bàn Cờ, Phường 3, Quận 3, TP Hồ Chí Minh']"
381,04379/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa Nhi', '6/1 Ấp 1, Xã Đông Thạnh , Huyện Hóc Môn, TP Hồ Chí Minh']"
382,03459/SYT-GPHĐ,"['8', '', '450 Nhật Tảo, Phường 7, Quận 10, TP.Hồ Chí Minh']"
382,04286/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '16 Lê Văn Thịnh, Phường Bình Trưng Tây, Quận 2, TP Hồ Chí Minh']"
383,03207/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Ngoại', '09 Đường số 04, KP 2, Phường Bình An, Quận 2, TP Hồ Chí Minh']"
384,04775/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa Da liễu thuộc Công ty TNHH Trung tâm lâm sàng chuyên khoa Da liễu thẩm mỹ Hoàng Mai', '3 trần thị nghỉ, Phường 7, Quận Gò Vấp, TP Hồ Chí Minh']"
384,02876/SYT-GPHĐ,"['1', '', '1113/54D Huỳnh Tấn Phát, P.Phú Thuận, Quận 7, TP.Hồ Chí Minh']"
386,05173/SYT-GPHĐ,"['5', 'Trạm Y tế Phường 11 Quận 10', '192 Cao Thắng, Phường 11, Quận 10, TP Hồ Chí Minh']"
388,04448/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '630 Hưng Phú, Phường 10, Quận 8, TP Hồ Chí Minh']"
389,04339/SYT-GPHĐ,"['2', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '52 Đặng Văn Bi, KP4, Phường Bình Thọ, Quận Thủ Đức, TP Hồ Chí Minh']"
389,02741/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Sản phụ khoa thuộc Công ty Cổ phần đầu tư y tế MTS', '2 Lương Hữu Khánh, Phường Phạm Ngũ Lão, Quận 1, TP Hồ Chí Minh']"
390,05104/SYT-GPHĐ,"['6', 'Trạm Y tế Phường An Phú Đông Quận 12', '44 Vườn Lài, KP1, Phường An Phú Đông, Quận 12, TP Hồ Chí Minh']"
390,00114/SYT-GPHĐ,"['8', '', '258/72 Dương Bá Trạc, Phường 2, Quận 8, TP.Hồ Chí Minh']"
391,00189/SYT-GPHĐ,"['4', '', '451 Vĩnh Viễn, Phường 6, Quận 10, TP.Hồ Chí Minh']"
391,04772/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Da liễu', '283/15 Cách Mạng Tháng 8, Phường 12, Quận 10, TP Hồ Chí Minh']"
391,03605/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Tai Mũi Họng', '105D Phan Đăng Lưu, Phường 7, Quận Phú Nhuận, TP Hồ Chí Minh']"
392,00198/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '651Bis Điện Biên Phủ, Phường 1, Quận 3, TP Hồ Chí Minh']"
393,03537/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt thuộc Chi nhánh Công ty TNHH Thương mai Dịch vụ Logident', '42 Đặng Thị Nhu, Phường Nguyễn Thái Bình, Quận 1, TP Hồ Chí Minh']"
393,00135/HCM-GPHĐ,"['4', 'Phòng khám đa khoa (thuộc Công ty TNHH Một thành viên Thương mại - Dịch vụ Y tế Tân Bình)', 'Lô II-6 Cụm 2 Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP Hồ Chí Minh']"
394,00187/SYT-GPHĐ,"['8', '', '165/56 Nguyễn Thái Bình, P.Nguyễn Thái Bình, Quận 1, TP.Hồ Chí Minh']"
397,02984/SYT-GPHĐ,"['6', 'PHÒNG KHÁM CHUYÊN KHOA SẢN PHỤ KHOA', '134/1 Tô Hiến Thành, Phường 15, Quận 10, TP Hồ Chí Minh']"
398,04963/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Nhi', '10/5 Hà Huy Giáp, tổ 10, khu phố 2, Phường Thạnh Lộc, Quận 12, TP Hồ Chí Minh']"
398,04666/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '408/1A Nguyễn Thị Minh Khai, Phường 5, Quận 3, TP Hồ Chí Minh']"
399,00617/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '547A Đường 3-2, Phường 8, Quận 10, TP Hồ Chí Minh']"
400,04499/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '114/19/4 Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TP Hồ Chí Minh']"
402,01245/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '148 Trưng Nữ Vương, Phường 4, Quận Gò Vấp, TP Hồ Chí Minh']"
405,01116/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Tai Mũi Họng', 'A30/02 Ấp 1, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh']"
405,02908/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Ung Bướu', '90 Bàu Cát, Phường 14, Quận Tân Bình, TP Hồ Chí Minh']"
406,00311/HCM-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '268 Trần Đại NGhĩa, Phường Tân Tạo A , Quận Bình Tân, TP Hồ Chí Minh']"
406,02983/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '542B Lê Văn Khương, Tổ 1, KP 3, Phường Thới An, Quận 12, TP Hồ Chí Minh']"
407,00050/SYT-GPHĐ,"['1', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Sức Sống', '93-95-97 An Dương Vương, Phường 8, Quận 5, TP Hồ Chí Minh']"
408,01047/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp Thuộc Công ty TNHH Lab Group International Việt Nam', '309 Trần Phú,, Phường 8, Quận 5, TP Hồ Chí Minh']"
408,04237/SYT-GPHĐ,"['3', 'Phòng khám Chẩn đoán hình ảnh', '16 Nơ Trang Long, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']"
408,04828/SYT-GPHĐ,"['2', 'Phòng khám nội tổng hợp thuộc Công ty TNHH thương mai xuất nhập khẩu thiết bị Y tế Khang Đạt', '40 Đường số 5A, Khu phố 5, Phường An Phú, Quận 2, TP Hồ Chí Minh']"
409,01188/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản Phụ khoa', 'Số 08C Trần Quang Khải, Phường Tân Định, Quận 1, TP Hồ Chí Minh']"
409,01190/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '58 Lô O Cư xá Vĩnh Hội, Nguyễn Hữu Hào, Phường 9, Quận 4, TP Hồ Chí Minh']"
409,00512/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '80/24 Nguyễn Trãi, Phường 3, Quận 5, TP Hồ Chí Minh']"
409,02156/SYT-GPHĐ,"['9', 'Phòng khám đa khoa Công ty TNHH Phòng khám Đa khoa Mặt Trời', '89-91 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, TP Hồ Chí Minh']"
411,04263/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Phục hồi chức năng', '61-63 (Lầu 2) Nguyễn Văn Đừng, Phường 6, Quận 5, TP Hồ Chí Minh']"
411,00448/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', 'F2/5B Quách Điêu, Ấp 6, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP Hồ Chí Minh']"
411,04544/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Ngoại', '58 Lê Đại Hành, Phường 7, Quận 11, TP Hồ Chí Minh']"
414,00745/SYT-GPHĐ,"['10', '', '67/34 Trần Văn Cẩn, P.Tân Thới Hòa, Quận Tân Phú, TP.Hồ Chí Minh']"
414,01247/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Mắt', 'Số 763 Tỉnh lộ 7, Tổ 12, Ấp Phước An, Xã Phước Thạnh, Huyện Củ Chi, TP Hồ Chí Minh']"
416,03489/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '725/9 Đường 3/2, Phường 6, Quận 10, TP Hồ Chí Minh']"
417,00439/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Sản phụ khoa', '27 ĐHT05 Tổ 8, KP7, Phường Đông Hưng Thuận, Quận 12, TP Hồ Chí Minh']"
417,02020/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '36 Nguyễn Thị Tần, Phường 3, Quận 8, TP Hồ Chí Minh']"
418,00119/SYT-GPHĐ,"['5', '', '67 Bến Xóm Củi, Phường 11, Quận 8, TP.Hồ Chí Minh']"
418,03194/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '45 Đường 783 Tạ Quang Bửu, Phường 4, Quận 8, TP Hồ Chí Minh']"
420,05131/SYT-GPHĐ,"['5', 'Trạm Y tế Xã Bình Chánh Huyện Bình Chánh', 'C17/5A Đinh Đức Thiện, Ấp 3, Xã Bình Chánh, Huyện Bình Chánh, TP Hồ Chí Minh']"
420,00646/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', 'Số 189 Đường Hiệp Bình, Khu phố 7, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP Hồ Chí Minh']"
421,00727/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Nhi', '491/41 Nguyễn Đình Chiểu, Phường 2, Quận 3, TP Hồ Chí Minh']"
423,00165/SYT-GPHĐ,"['4', 'PHÒNG KHÁM CHUYÊN KHOA NHI', '11/25 Nguyễn Oanh, Phường 10, Quận Gò Vấp, TP Hồ Chí Minh']"
425,00431/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '332D Phan Văn Trị, Phường 11, Quận Bình Thạnh, TP Hồ Chí Minh']"
425,02389/SYT-GPHĐ,"['3', '', '13 Đường 18, P.Phước Bình, Quận 9, TP.Hồ Chí Minh']"
426,00305/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '659 Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TP Hồ Chí Minh']"
428,00265/SYT-GPHĐ,"['2', 'Công ty TNHH Nha khoa Hoa Hồng', 'Lầu 2, Trung tâm Thời trang - Vàng bạc - Đá quý Bến Thành, số 30-36 Phan Bội Châu, Phường Bến Thành, Quận 1, TP Hồ Chí Minh']"
428,00063/SYT-GPHĐ,"['7', 'Công ty TNHH Chăm sóc Sức khỏe Việt', '385 Tân Sơn Nhì, Phường Tân Thành, Quận Tân Phú, TP Hồ Chí Minh']"
429,03465/HCM-GPHĐ,"['2', 'Địa điểm kinh doanh Công ty TNHH ZeMa Việt Nam', '81-83 Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
429,03018/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '69 Liên Tỉnh 5, Phường 5, Quận 8, TP Hồ Chí Minh']"
430,02817/SYT-GPHĐ,"['9', 'Bệnh viện Mắt Thành phố Hồ Chí Minh', '280 Điện Biên Phủ, Phường 7, Quận 3, TP Hồ Chí Minh']"
431,00042/SYT-GPHĐ,"['4', 'Chi nhánh 2 Công ty TNHH Chất lượng cuộc sống Kim Cương - Phòng khám đa khoa chất lượng cao Diamond', 'Số 9 Trần Quốc Thảo, Phường 6, Quận 3, TP Hồ Chí Minh']"
431,05194/SYT-GPHĐ,"['3', 'Trạm Y tế Phường Phú Trung Quận Tân Phú', '421-423 Âu Cơ, Phường Phú Trung, Quận Tân Phú, TP Hồ Chí Minh']"
431,02863/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '343/47 Nguyễn Trọng Tuyển, Phường 1, Quận Tân Bình, TP Hồ Chí Minh']"
434,03971/SYT-GPHĐ,"['5', 'Phòng khám Nội tổng hợp', '1/97B Nguyễn Văn Quá, tổ 4, khu phố 5, Phường Đông Hưng Thuận, Quận 12, TP Hồ Chí Minh']"
435,00556/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '131 Hà Huy Giáp, Tổ 7, KP3A, Phường Thạnh Lộc, Quận 12, TP Hồ Chí Minh']"
435,00438/SYT-GPHĐ,"['3', '', '106C Nguyễn Văn Cừ, P.Nguyễn Cư Trinh, Quận 1, TP.Hồ Chí Minh']"
436,03567/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '644 Nguyễn Thị Định, KP 2, Phường Thạnh Mỹ Lợi, Quận 2, TP Hồ Chí Minh']"
437,04804/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '109 Bạch Đằng, Phường 15, Quận Bình Thạnh, TP Hồ Chí Minh']"
439,04624/SYT-GPHĐ,"['4', 'CƠ SỞ DỊCH VỤ LÀM RĂNG GIẢ', 'Block A1 Lầu 25.06, số 856 Tạ Quang Bửu, Phường 5, Quận 8, TP Hồ Chí Minh']"
441,04347/SYT-GPHĐ,"['4', 'Phòng Chẩn trị Y học cổ truyền', 'A12 Khu dân cư Trường Ngô Thời Nhiệm, Hồ Bá Phấn, KP4, Phường Phước Long A, Quận 9, TP Hồ Chí Minh']"
442,00666/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '907/25 Lò Gốm, Phường 5, Quận 6, TP Hồ Chí Minh']"
442,04368/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Sản phụ khoa', '793/33C Trần Xuân Soạn, Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
442,04328/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nội tim mạch', 'Phòng 1, tầng lửng - 152/26 Thành Thái, Phường 12, Quận 10, TP Hồ Chí Minh']"
442,01926/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Nhi', '575/20 Điện Biên Phủ, Phường 1, Quận 3, TP Hồ Chí Minh']"
442,05009/SYT-GPHĐ,"['2', 'Phòng chẩn trị y học cổ truyền', '187 Phan Đình Phùng, Phường 17, Quận Phú Nhuận, TP Hồ Chí Minh']"
442,04626/SYT-GPHĐ,"['4', 'Cơ sở dịch vụ tiêm chích thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', '24 Huyện Toại, Phường 12, Quận 11, TP Hồ Chí Minh']"
442,04616/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '28/7 Huỳnh Đình Hai, Phường 24, Quận Bình Thạnh, TP Hồ Chí Minh']"
443,05072/SYT-GPHĐ,"['7', 'Trạm Y tế Phường 12 Quận Phú Nhuận', '225 Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, TP Hồ Chí Minh']"
443,04958/SYT-GPHĐ,"['1', 'Phòng khám nội tổng hợp', '77/22 Phạm Đăng Giảng, KP1, Phường Bình Hưng Hòa , Quận Bình Tân, TP Hồ Chí Minh']"
444,00116/SYT-GPHĐ,"['1', '', '719 Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TP.Hồ Chí Minh']"
445,02761/SYT-GPHĐ,"['4', 'Phòng khám nội tổng hợp', '82/18 Thành Thái, Phường 12, Quận 10, TP Hồ Chí Minh']"
446,04053/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt Thuộc Công ty TNHH Nha Khoa 3-2', '74 Đường 3/2, Phường 12, Quận 10, TP Hồ Chí Minh']"
446,04566/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Sản phụ khoa', '423 Đỗ Xuân Hợp, KP5, Phường Phước Long B, Quận 9, TP Hồ Chí Minh']"
446,02889/SYT-GPHĐ,"['6', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '453/1 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP Hồ Chí Minh']"
447,04821/SYT-GPHĐ,"['8', '', '335/21 Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh']"
448,00869/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Tai Mũi Họng', '589 Sư Vạn Hạnh (nối dài), Phường 13, Quận 10, TP Hồ Chí Minh']"
448,01930/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '68 Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TP Hồ Chí Minh']"
448,05109/SYT-GPHĐ,"['7', 'Trạm Y tế Xã Nhơn Đức Huyện Nhà Bè', '548/28 Nguyễn Bình, Ấp 2, Xã Nhơn Đức, Huyện Nhà Bè, TP Hồ Chí Minh']"
448,00195/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', '233 Nguyễn Thiện Thuật, Phường 1, Quận 3, TP Hồ Chí Minh']"
448,00836/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '483 Huỳnh Tấn Phát (số cũ: 23/13 Khu phố 1), Phường Tân Thuận Đông, Quận 7, TP Hồ Chí Minh']"
448,01702/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Mắt', '47/1B Trần Phú, Phường 4, Quận 5, TP Hồ Chí Minh']"
449,02592/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '99 Phan Đình Phùng, Phường 17, Quận Phú Nhuận, TP Hồ Chí Minh']"
449,02603/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '46/4B Trưng Nữ Vương, KP 6, T.T.Hốc Môn  , Huyện Hóc Môn, TP Hồ Chí Minh']"
449,00213/SYT-GPHĐ,"['3', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '60C Đường Duyên Hải, Khu phố Phong Thạnh, T.T.Cần Thạnh , Huyện Cần Giờ, TP Hồ Chí Minh']"
449,00397/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '79 Trần Văn Đang, Phường 9, Quận 3, TP Hồ Chí Minhx']"
449,03731/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '2874B Phạm Thế Hiển, Phường 7, Quận 8, TP Hồ Chí Minh']"
449,04733/SYT-GPHĐ,"['6', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '371 Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP Hồ Chí Minh']"
449,02991/HCM-GPHĐ,"['7', 'Phòng khám chuyên khoa Sản Phụ khoa', '141 Trần Bình Trọng, Phường 2, Quận 5, TP Hồ Chí Minh']"
449,01524/SYT-GPHĐ,"['10', 'PHÒNG KHÁM NỘI TỔNG HỢP', '242A Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP Hồ Chí Minh']"
449,03491/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '130/1 Ấp Trung Chánh 1, Xã Trung Chánh, Huyện Hóc Môn, TP Hồ Chí Minh']"
450,05102/SYT-GPHĐ,"['10', 'Trạm Y tế Phường Tân Thới Hiệp Quận 12', '22 Nhà Văn Hóa, Phường Tân Thới Hiệp, Quận 12, TP Hồ Chí Minh']"
450,04615/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '281 Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP Hồ Chí Minh']"
450,02661/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Mắt', 'Số 3 Trần Khánh Dư, Phường Tân Định, Quận 1, TP Hồ Chí Minh']"
450,04732/HCM-GPHĐ,"['7', 'Phòng khám chuyên khoa Da liễu', '157 - 159 Nguyễn Đình Chiểu, Phường 6, Quận 3, TP Hồ Chí Minh']"
450,00665/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '229/11 Bình Phú, Phường 11, Quận 6, TP Hồ Chí Minh']"
450,00452/SYT-GPHĐ,"['5', 'Phòng khám đa khoa thuộc Công ty TNHH Phòng khám đa khoa Pháp Anh', '222-224-226 Nguyễn Duy Dương, Phường 4, Quận 10, TP Hồ Chí Minh']"
